_id,name,property_type,room_type,bed_type,bedrooms,market,country
6272817,"HisarüstüCosy, Full furnitured room",Apartment,Private room,Real Bed,1,Istanbul,Turkey
6274975,Apartaments special Benvenido !!,Apartment,Private room,Real Bed,1,Barcelona,Spain
6277248,Chambre à louer- Plateau Mont-Royal,Apartment,Private room,Real Bed,1,Montreal,Canada
6283933,Large room w its own bathroom (& bath),House,Private room,Real Bed,1,New York,United States
6284249,Boavista apartment,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
6288998,ROOM FOR FEMALE FLATMATE,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6291063,Beautiful Tropical Oasis near beach in Kailua,House,Entire home/apt,Real Bed,3,Oahu,United States
6292364,"Cosy room@ Avalon-near beaches,cafes & Pittwater",Guest suite,Entire home/apt,Real Bed,1,Sydney,Australia
6293102,Beautiful big room in modern house,House,Private room,Real Bed,1,Sydney,Australia
6302159,King Loft Bed in Bushwick Loft,Apartment,Private room,Real Bed,1,New York,United States
6303164,Maui Oceanfront Condo/Kaanapali/Kahana 2 Bedroom,Apartment,Entire home/apt,Real Bed,2,Maui,United States
6310609,Grand appartement lumineux,Apartment,Private room,Real Bed,1,Montreal,Canada
6313669,İSTANBUL HOLİDAY,House,Entire home/apt,Real Bed,1,Istanbul,Turkey
6314480,Apartameno novo em frente a PRAIA,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
6314518,Habitación Individual,Apartment,Private room,Real Bed,1,Barcelona,Spain
6316121,"Cozy, quiet and comfortable 1BR",Apartment,Entire home/apt,Real Bed,1,New York,United States
6316666,Sunny private room in Park Slope,Apartment,Private room,Real Bed,1,New York,United States
6333994,Two Bedroom in a townhouse with a patio in Nolita!,Apartment,Entire home/apt,Real Bed,2,New York,United States
6342801,Large duplex West Village apartment,Apartment,Entire home/apt,Real Bed,3,New York,United States
6345295,Sweet home in ŞİŞLİ,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
6349210,Visitez Montréal à vélo! (2 BIXI gratuits),Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
6355925,Absolute beachfront in Manly!,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
6357128,Private Bedroom in Beautiful Apartment,Apartment,Private room,Real Bed,1,New York,United States
6357355,Make Old Halewia Town Your Basecamp,House,Private room,Real Bed,1,Oahu,United States
6357527,Great UWS Studio Apartment,Apartment,Entire home/apt,Real Bed,0,New York,United States
6358160,Lovely home with parking spot!,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
6360639,The city cabin,Apartment,Entire home/apt,Real Bed,1,New York,United States
6361929,"B & W room close to Sydney CBD airport, Sydney Uni",Bungalow,Private room,Real Bed,1,Sydney,Australia
6364408,Oceanfront Ease & Elegance,Apartment,Entire home/apt,Real Bed,1,Oahu,United States
6376606,"Gramercy Apt, Private Bedroom",Apartment,Private room,Real Bed,1,New York,United States
6381542,Charming apartment in Gracia,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
6397672,Centric apart perfect familes 1.1,Serviced apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
6404761,Victorian Home Mosman Cent. Rm 2/3,House,Private room,Real Bed,1,Sydney,Australia
640813,Big 2BR loft in ❤️of Williamsburg-5min to Manhattan,Apartment,Entire home/apt,Real Bed,2,New York,United States
6410185,Porto Douro - Ribeira T2,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
6418336,Individual room in city center,Apartment,Private room,Real Bed,1,Barcelona,Spain
6422511,My Little Guest Apartment,House,Entire home/apt,Real Bed,1,New York,United States
6426580,Master Ensuite - Rushcutters Bay,Apartment,Private room,Real Bed,1,Sydney,Australia
6431502,Service APT 1 Min walk to MTR Causeway Bay銅鑼湾B,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
643328,Sunny top fl Private 1- BR with garden view,Apartment,Entire home/apt,Real Bed,1,New York,United States
6434141,Bright apartment in the Plateau,Apartment,Private room,Real Bed,1,Montreal,Canada
644054,Tranquil Beach & Bush Cottage + Backyard Studio,Cottage,Entire home/apt,Real Bed,3,Sydney,Australia
6442604,2 BedRooms Apartment with Terrace #1,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
644378,Charming stylish loft  - Sagrada familia,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
6447205,Your cute home in Istanbul(forwoman),Apartment,Private room,Real Bed,1,Istanbul,Turkey
6457819,Room in quiet village in Sai Kung,House,Private room,Real Bed,2,Hong Kong,Hong Kong
6457918,La maison aux raisins,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
645976,Beautiful Room in the City Centre!,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6480490,Wburg 1 bedroom - Spacious & Sunny,Apartment,Entire home/apt,Real Bed,1,New York,United States
6485067,Cozy&Church Terrace Room in Beyoglu,Loft,Entire home/apt,Real Bed,1,Istanbul,Turkey
6486122,Flat for Families and Friend groups,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
6486593,Cozy&Stylish Room in Beyoglu,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6509658,Sultan Hostel - Old Town,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
6516405,Water view apartment 15min to CBD private bathroom,Apartment,Private room,Real Bed,1,Sydney,Australia
6516773,"Great value cozy studio, 5 mins walk to TST MTR",Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
652063,Room near a Lovely Beach & Airport,Apartment,Private room,Real Bed,1,Sydney,Australia
6526827,Kapalua Bay Villa 20g2 Beachfront!,Condominium,Entire home/apt,Real Bed,2,Maui,United States
6530907,Bright Atico in Born with the perfect roof terrace,Apartment,Private room,Real Bed,1,Barcelona,Spain
6534803,Cosy Room in Kadıkoy,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6541214,Huge one bedroom apartment,Apartment,Entire home/apt,Real Bed,1,New York,United States
6542159,Comfortable and sunny double room,Apartment,Private room,Real Bed,1,Barcelona,Spain
654519,Ipanema Great 2-bedroom Cozy Apt,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
6573436,Charmant 4 demi,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
6583887,E-House Relógio - 2C,House,Private room,Real Bed,1,Porto,Portugal
6589965,Square Saint-Louis.,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
6601944,Gallery´s Street House,House,Entire home/apt,Real Bed,2,Porto,Portugal
660316,Wonderful Waikiki Skytower  DH/mountain views,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
6609516,"Central, Soho High Fl. Bright View",Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
6610629,Art Gallery  in Harlem,Apartment,Entire home/apt,Real Bed,1,New York,United States
6611547,Private Park Slope Brooklyn Hideaway,Apartment,Entire home/apt,Real Bed,1,New York,United States
6612354,Lindo studio e perfeita localização,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
6623365,Burgundy Affordable Spacious@Centre,Apartment,Private room,Real Bed,1,Istanbul,Turkey
662403,Room for rent in Ortakoy at,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
6626223,"2 bedroom + 1 sofa, free car park place",House,Entire home/apt,Real Bed,2,Istanbul,Turkey
6627075,Cosy Single room in Beşiktaş!,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6630139,Clean & cozy room 1 min fr PE MTR,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
6639953,Kings Road Brothers Sta Catarina,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
664017,Copacabana Private Family Room : ),Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
6663848,istanbul'un kalbinde cihangirde,Townhouse,Private room,Real Bed,1,Istanbul,Turkey
6663867,Spacious Flat in trendy area,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
6665504,Waikiki Banyan Tower 2 Suite 1214,House,Entire home/apt,Real Bed,1,Oahu,United States
6666674,JUMP IN BED  COPACABANA 1 - LOFT,Guest suite,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
6667210,Spot Apartments Sao Bento 61,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
6670191,"Size, Splendor & High Ceilings",Apartment,Entire home/apt,Real Bed,3,New York,United States
6670684,"Luxury condo, near the water, with garage",Condominium,Entire home/apt,Real Bed,1,Montreal,Canada
6671678,Mon petit coin à moi ..,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
6685814,Habitación acogedora y soleada!!,Apartment,Private room,Real Bed,1,Barcelona,Spain
6694877,Stunning Panoramic Ocean Views!,Condominium,Entire home/apt,Real Bed,2,Maui,United States
6708622,Room in Kurtuluş close to subway,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6748884,"chambre,condo",Apartment,Private room,Real Bed,1,Montreal,Canada
6757263,Prívate room with double bed,Apartment,Private room,Real Bed,1,Barcelona,Spain
6767563,Ocean View Across Street from Beach Clean & Quiet,Condominium,Entire home/apt,Real Bed,2,Maui,United States
6771249,"Single Rm@Inn Square, Jordan, TST#2",Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
6774703,Cozy room near by Boğaziçi Univ.,Apartment,Private room,Real Bed,1,Istanbul,Turkey
677850,Sunny and charming centric flat!!,Apartment,Private room,Real Bed,1,Barcelona,Spain
6778993,Lindo Loft praia Copacabana/ Leme!,Loft,Entire home/apt,Real Bed,0,Rio De Janeiro,Brazil
6785160,Vibrant Sydney at your fingertips,House,Private room,Real Bed,1,Sydney,Australia
6795568,[203] 5 min WALK to Times Square,Apartment,Private room,Real Bed,1,New York,United States
6799814,[306] 5 min WALK to Times Square,Apartment,Private room,Real Bed,1,New York,United States
6807419,Generous 75 sqm full of Art,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
6808336,Cozy Room in Galata,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6811251,Happy journey,Apartment,Private room,Real Bed,1,Barcelona,Spain
6813470,"Modern, spacious, light filled home",House,Entire home/apt,Real Bed,3,Sydney,Australia
6813540,Max. 6pax Modern Design Apart. (Central Kowloon),Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
6836536,Lulapartment,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
6837529,1 BR available in lovely LES unit,Apartment,Private room,Real Bed,1,New York,United States
6844367,M o n k OK 4 cosy rooms,Bed and breakfast,Private room,Real Bed,1,Hong Kong,Hong Kong
685373,@CausewayBayMTR/TimeSq.★Near HKCEC,Condominium,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
6868273,Casa da Hera - The Ivy House,Townhouse,Entire home/apt,Real Bed,3,Porto,Portugal
6871500,"Riverfront Porto & Douro, Spectacular Views!",Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
688528,Romantic Red for 2 in Beyoglu,Bed and breakfast,Shared room,Real Bed,1,Istanbul,Turkey
6893344,Mihmandar Sultanahmet aprt 3,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
6897911,Chic and Cozy Heart of Williamsburg,Apartment,Private room,Real Bed,1,New York,United States
6898449,"B103 Waipouli Beach Resort, Sleeps 8!",Resort,Private room,Real Bed,2,Kauai,United States
6903190,Lovely Parkside Federation Home,House,Entire home/apt,Real Bed,2,Sydney,Australia
6908603,Gorgeous Loft in Clinton Hill,Loft,Entire home/apt,Real Bed,1,New York,United States
690895,IPANEMA A-CLASS 3 BEDROOM,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
6922924,Beliche em Copacabana,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
6924099,Downtown apartment,Apartment,Entire home/apt,Real Bed,3,Montreal,Canada
6924400,West Village Apartment With Character,Apartment,Private room,Real Bed,1,New York,United States
6925961,"Best location, light and great deco",Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
6944286,Nice and bright room in Kadıköy,Apartment,Private room,Real Bed,1,Istanbul,Turkey
6945434,Large & Bright-heart of Le Plateau,Apartment,Entire home/apt,Real Bed,3,Montreal,Canada
695002,Roomy Updated Studio - East Village,Apartment,Entire home/apt,Real Bed,1,New York,United States
6958924,Upper WestSide NYC Central Park II,Apartment,Shared room,Real Bed,1,New York,United States
6972534,Nice room in a super nice apartment,Apartment,Private room,Real Bed,1,New York,United States
6972673,Spacious one bedroom with en-suite,Apartment,Private room,Real Bed,1,New York,United States
6974185,Partial OceanView Waipouli H207,Resort,Private room,Real Bed,1,Kauai,United States
6977204,Private Room in Very Convenient Location,Apartment,Private room,Real Bed,1,New York,United States
6985845,Sept lease ages:25-40 Resort-like,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
6986272,Nice apartment in the heart of Soho,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
6990524,3BR Gramercy Apt in heart of NYC,Apartment,Entire home/apt,Real Bed,3,New York,United States
69935,Paradise Getaway near Pahoa,House,Entire home/apt,Real Bed,1,The Big Island,United States
6995275,Full Duplex with Terrace & View :),Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
6995662,5 minutes to Sabiha Gökçen Airport,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7002304,Room in front of Parc Laurier,Apartment,Private room,Real Bed,1,Montreal,Canada
7008712,Sunrise Oasis I,House,Private room,Real Bed,1,The Big Island,United States
7014635,Deluxe Large Apt for 9 px 2bathroom,Apartment,Entire home/apt,Real Bed,4,Istanbul,Turkey
7019534,Beautiful convenient Brooklyn loft,Apartment,Entire home/apt,Real Bed,1,New York,United States
7032855,Clean & Cozy- Private Room by Park and Subway!,Apartment,Private room,Pull-out Sofa,0,New York,United States
7037584,Pammy's Place- La'ie,Apartment,Entire home/apt,Real Bed,1,Oahu,United States
7069636,D&S - Porto Theater Apartment,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
7073250,THE ABSOLUTE BEST EXPERIENCE,Apartment,Entire home/apt,Real Bed,0,Oahu,United States
7080271,Bosphorus House 1,Apartment,Entire home/apt,Real Bed,3,Istanbul,Turkey
7099038,Ocean front Beach House in Makaha,House,Entire home/apt,Real Bed,4,Oahu,United States
7100969,Güneş alan balkonlu oda,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7110749,LUXURY apartment t3 oporto antas,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
7112634,"Très beau, coeur de Montréal",Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7112790,SPECIAL $87/NIGHT! MOLOKAI!,Hotel,Private room,Real Bed,0,Maui,United States
711348,7 1/2 sunny in Rosemont with Jacuzi,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7116864,Central Park 1BR Apt NYC Manhattan,Apartment,Entire home/apt,Real Bed,1,New York,United States
712077,Big Downtown Victorian Apartment,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
7127684,Private bedroom in Bushwick BK,Apartment,Private room,Real Bed,1,New York,United States
7132426,Perfectly Located Apartment With View,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
7136708,"Spacious,Private, jungle retreat...close to lava.",Farm stay,Entire home/apt,Real Bed,0,The Big Island,United States
7154153,Habitacion N#5  con baño privado,House,Private room,Real Bed,1,Barcelona,Spain
7168578,Habitacion individual para 1 person,Apartment,Private room,Real Bed,1,Barcelona,Spain
717081,Secret Falls Retreat  Pool View Rm,Bed and breakfast,Private room,Real Bed,1,Kauai,United States
7173135,Grande chambre au coeur du PLATEAU,Apartment,Private room,Real Bed,1,Montreal,Canada
718628,Şık aydınlık site içinde daire,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
7187653,MODERN APART. IN THE CENTER - 3 BEDROOM- BLANCA,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
7203643,Guindais Well House - Porto downtown,House,Entire home/apt,Real Bed,4,Porto,Portugal
7205861,Putnam Gardens -Brooklyn Brownstone,Townhouse,Entire home/apt,Real Bed,1,New York,United States
7212218,Old city Sultanahmet Istanbul,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
721473,51 Sicilia Apartment 2 bedrooms,Condominium,Entire home/apt,Real Bed,2,Barcelona,Spain
7242041,1300 tl furnished home near taksim,House,Entire home/apt,Real Bed,1,Istanbul,Turkey
7242823,Gorgeous Studio by Mt. Sinai & CP - 30 Days Min,Apartment,Entire home/apt,Real Bed,0,New York,United States
7243098,Fine Studio by Mt. Sinai & CP - 30 Days Min,Apartment,Entire home/apt,Real Bed,0,New York,United States
7246903,Cozy Townhouse with Private Deck,Townhouse,Entire home/apt,Real Bed,3,New York,United States
7247033,Sunny Lower E. Side Ap. near BDFMJZ,Apartment,Private room,Real Bed,1,New York,United States
7265155,Cosy room in Sai Ying Pun heart of HK Female Only,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7270389,GuestHouse Antero de Quental -Triple Bedroom 1Bed,Bed and breakfast,Shared room,Real Bed,1,Porto,Portugal
7276469,Room @comfy and chic flat in center,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7280022,Two single rooms are ready for rent,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7281373,Spacious flat in Sai Ying Pun,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
728222,Views to die for & use VW Golf GTi for Free,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
728493,Feel at HOME away from HOME,Apartment,Private room,Real Bed,2,New York,United States
7285721,Centrally Located Family House,House,Entire home/apt,Real Bed,2,Sydney,Australia
7286036,Artistic house in the center of BCN,Apartment,Private room,Real Bed,1,Barcelona,Spain
7301537,Country house with pool,Guesthouse,Entire home/apt,Real Bed,2,Porto,Portugal
7311170,Large flat Mid-Levels with harbor/skyline views,Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
7317863,Casa Soares - Estúdio Amor Perfeito,Bed and breakfast,Entire home/apt,Real Bed,0,Porto,Portugal
7318730,Casa Soares - Sobrado Velho,Villa,Entire home/apt,Real Bed,2,Porto,Portugal
7322621,few step taksim square cozy flat,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7340902,Cozy Apt 10 minutes to Central Park,Apartment,Entire home/apt,Real Bed,1,New York,United States
7349008,The Porto Concierge  Mesquita Lodge,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
7364008,Bohéme 1BR steps from Prospect Park,Apartment,Entire home/apt,Real Bed,1,New York,United States
736472,OPO.APT -  Art Déco Apartment 110-1,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
73683,Sagrada Familia area for 12 people,Apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
7369437,3 bedroom + 2 bathroom apt near MTR,Condominium,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
7375957,T2-Guest House-Triple Room,Condominium,Private room,Real Bed,1,Hong Kong,Hong Kong
7376321,Double room in Gracia - Diagonal,Apartment,Private room,Real Bed,1,Barcelona,Spain
7382564,"[4] New BedRm by C.Park and 1,B,C",Apartment,Private room,Real Bed,1,New York,United States
7382567,"Spacious sunny suite, city center",House,Private room,Real Bed,1,Porto,Portugal
7388842,Ocean view near Hapuna & Spencer Beaches!,House,Entire home/apt,Real Bed,3,The Big Island,United States
7394730,Luxurious condo - Old Montreal,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
7397649,"Astoria 1 Bed, 2 Blocks to Train",Apartment,Entire home/apt,Real Bed,1,New York,United States
7398141,Sunrise room,Cabin,Private room,Real Bed,1,The Big Island,United States
7403613,Spacious NOMAD 1 BR for 4,Apartment,Entire home/apt,Real Bed,1,New York,United States
7405576,2RM High Floor w/ King & Queen Beds,Condominium,Entire home/apt,Real Bed,2,Oahu,United States
7417444,Studio in Lincoln Sq - Columbus Cir,Apartment,Entire home/apt,Real Bed,0,New York,United States
7418073,Stylish Suit with balcony in Centre,Aparthotel,Private room,Real Bed,1,Istanbul,Turkey
741955,Double bed room for 2 travellers,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7421930,Long Island City- Furnished Studio,Apartment,Entire home/apt,Real Bed,0,New York,United States
7427199,Cozy apartment,Serviced apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
743417,chambre a loué a montréal,House,Private room,Real Bed,1,Montreal,Canada
7434750,Luxury modern cozy condo Old Port w/ PARKING,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
7435171,Beautiful place in Taksim/Istanbul,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7439246,STUNNING BEACHFRONT 2BD (3 space) APARTMENT,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
744242,#Old City#Authentic Duplex #Terrace,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
7450326,QUIET SERENE GOLF COURSE KONA CCLUB,Resort,Private room,Real Bed,2,The Big Island,United States
745575,golden horn,House,Private room,Real Bed,1,Istanbul,Turkey
745923,Cool apartment in İstanbul,Apartment,Entire home/apt,Real Bed,3,Istanbul,Turkey
7459725,DISPONÍVEL Carnaval! 4 Qtos P/ toda a família!!!,Apartment,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
746088,Little Italy gem Center of it all!,Apartment,Entire home/apt,Real Bed,1,New York,United States
746187,Homy Cozy Place,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
747029,Private rooms in heart of Chelsea,Apartment,Private room,Real Bed,1,New York,United States
7471787,Orient erleben zu Zweit,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7489637,Ev merkezi bir yer,Townhouse,Private room,Real Bed,1,Istanbul,Turkey
7489679,"Clean, Cheap, Peacefull and Central",Apartment,Private room,Real Bed,1,Istanbul,Turkey
7494035,Right in the heart of Montreal!!,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7500390,Modern Apartment in NOHO / SOHO,Apartment,Private room,Real Bed,1,New York,United States
7503081,Large 1 Bedroom Bondi Apartment,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
7517268,Lumière sur le plateau,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7536867,"Cozy Cottage, Room #2",House,Private room,Real Bed,1,Oahu,United States
753687,Mitchell Manor,Apartment,Entire home/apt,Real Bed,1,New York,United States
7543508,Voyager House near Taksim square   Entire house,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
7546623,Beautiful remodeled Ocean view Studio,Condominium,Entire home/apt,Real Bed,0,Maui,United States
7549277,Large Home near Manly and Northern Beaches,House,Entire home/apt,Real Bed,4,Sydney,Australia
7555536,PORTO HAPPY FLATS - Sto. Ildefonso1,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
7564603,Huge 3 bedroom apt on Nathan Rd -KD,House,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
757385,One bedroom apartment in Istanbul,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
7596078,"Funky, Quiet, Safe EV Walk-Up",Apartment,Entire home/apt,Real Bed,2,New York,United States
7610100,Contemporary Loft near Plaza Cat.Sleeps 4- Coli 54,Apartment,Entire home/apt,Real Bed,0,Barcelona,Spain
761986,Entire family home,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7624051,Porto Central Flat I,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
7624525,"ABSOLUTE BEACHFRONT Swim, Sun, Surf",Condominium,Entire home/apt,Real Bed,1,Oahu,United States
7624878,Porto Charming Studio,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
7650220,>>>Cozy Ocean View Getaway in Heart of Honolulu!,Apartment,Entire home/apt,Real Bed,2,Oahu,United States
7660936,TOP LOC PVT RM BCHFRNT NORTH SHORE HI $150 @ 2PAX,House,Private room,Real Bed,1,Oahu,United States
7667264,Sunny private room: Newtown terrace,House,Private room,Real Bed,1,Sydney,Australia
7672867,"Condo rénové, moderne et ancestral",Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7674190,A+ Fun HK- Central of Asia,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
767967,Studio in Chelsea,Apartment,Entire home/apt,Real Bed,1,New York,United States
7686940,The Wielingen,Condominium,Private room,Real Bed,1,New York,United States
7697720,Nice apartment near Camp Nou - A/C and Wifi,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
7698344,Central comfort flat,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
7714434,Belle chambre calme,Apartment,Private room,Real Bed,1,Montreal,Canada
7715270,"Leilani Loft, walk to Anini Beach",Condominium,Entire home/apt,Real Bed,0,Kauai,United States
7718248,4BR family home nr beaches and park,House,Entire home/apt,Real Bed,4,Sydney,Australia
7723494,Beautiful spacious room!,Apartment,Private room,Real Bed,1,New York,United States
7725154,EIXAMPLE DELIGHT - Cozy & Bright Apartment,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
7743391,TsimShaTsui Wellyet Guest House Long Stay @ Room 8,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7760228,Ocean View Condo in the Heart of Kihei!,Apartment,Entire home/apt,Real Bed,2,Maui,United States
7762339,Bohemian 4BR in Plateau by Sonder,Apartment,Entire home/apt,Real Bed,4,Montreal,Canada
7773322,Single room Flushing G/ Lorimer JMZ,Apartment,Private room,Real Bed,1,New York,United States
7774167,"Basement Beach Apartment, Rockaways",Apartment,Entire home/apt,Futon,1,New York,United States
7777283,"旺角旅馆,三人至4人房,2 分钟到地铁",Serviced apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7779069,Apartment Sleep 4 by the beach,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
7780335,Sunny studio in Williamsburg,Apartment,Entire home/apt,Real Bed,0,New York,United States
7786510,Classy Apartment in Boavista,Serviced apartment,Entire home/apt,Real Bed,0,Porto,Portugal
7793422,Oporto Best View,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
7801169,Spacious apt in the heart of EV,Apartment,Entire home/apt,Real Bed,1,New York,United States
780430,"ExtendALL, PORTO Studio 1",Loft,Entire home/apt,Real Bed,1,Porto,Portugal
7811718,Room in very central apt in Kadıkoy,Loft,Private room,Real Bed,1,Istanbul,Turkey
7815865,Manhattan Club (1 bedroom/Sleeps 4),Apartment,Entire home/apt,Real Bed,1,New York,United States
781631,"Quality apartment, Quality location",Apartment,Private room,Real Bed,1,Sydney,Australia
7818456,Grande chambre double -Plateau,Apartment,Private room,Real Bed,1,Montreal,Canada
7837816,"Bright, Cozy room in Brooklyn",Apartment,Private room,Real Bed,1,New York,United States
7837952,Excellent Location Gramercy Studio,Apartment,Entire home/apt,Real Bed,0,New York,United States
7840953,Large Lofted Brooklyn Studio,Loft,Entire home/apt,Real Bed,1,New York,United States
7841907,Sea View,Apartment,Entire home/apt,Pull-out Sofa,2,Rio De Janeiro,Brazil
7843851,Private room in artsy Brooklyn home,Apartment,Private room,Real Bed,1,New York,United States
7849235,2 chambres Pour 4 personnes,Apartment,Private room,Real Bed,1,Barcelona,Spain
7853584,Charming Apt in Historic Harlem,Apartment,Entire home/apt,Real Bed,1,New York,United States
7859077,"Private outdoor shower, minutes from the beach!",House,Entire home/apt,Real Bed,1,The Big Island,United States
7864877,Bright and Convenient 2 Br,Apartment,Entire home/apt,Real Bed,2,New York,United States
7867805,Best location in manhattan,Apartment,Entire home/apt,Real Bed,1,New York,United States
7868248,"Casa do Castelo Fermedo,Arouca,preço quarto duplo",Villa,Private room,Real Bed,6,Porto,Portugal
7890165,a room at moda / kadikoy / istanbul,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7901220,Spacious Family Home in Coogee,House,Entire home/apt,Real Bed,3,Sydney,Australia
7901546,Duplex penthouse with pool in Meier,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
790482,QUIET AND COMFY 2BD WIFI GRACIA,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
